datetime,Surface_temperature,Layer1_temperature,Layer2_temperature,Layer3_temperature
2090-01-02 11:00:00,35.501637,22.883743,9.925066,9.335111
2090-01-02 12:00:00,43.304504,27.930897,12.509873,12.167011
2090-01-02 13:00:00,40.75246,27.089827,13.322402,12.971257
2090-01-02 14:00:00,36.385437,26.06466,15.590495,15.424632
2090-01-02 15:00:00,31.430231,24.123924,16.610504,16.495266
2090-01-02 16:00:00,21.032106,18.740606,16.166874,15.950478
2090-01-02 17:00:00,15.7087555,16.522148,17.061594,16.88467
2090-01-02 18:00:00,9.892126,13.240334,16.3061,16.216135
2090-01-02 19:00:00,7.314717,11.417639,15.267688,15.083775
2090-01-02 20:00:00,7.1580043,10.849663,14.291066,14.083581
2090-01-02 21:00:00,7.0714173,10.948522,14.904727,15.0234375
2090-01-02 22:00:00,5.2652845,9.33856,13.418829,13.581791
2090-01-02 23:00:00,2.4585197,6.8005605,11.26489,11.583209
2090-01-03 00:00:00,4.090891,7.3305283,10.853529,11.275991
2090-01-03 01:00:00,3.6306975,6.459653,9.593268,9.983138
2090-01-03 02:00:00,1.4950752,4.580107,8.086004,8.74151
2090-01-03 03:00:00,1.2916057,3.96356,6.9737315,7.485714
2090-01-03 04:00:00,0.59732157,3.361226,6.4695764,7.0126553
2090-01-03 05:00:00,-0.4725032,2.661457,6.1749945,6.736135
2090-01-03 06:00:00,-0.58999616,2.4977367,6.085859,6.7765417
2090-01-03 07:00:00,1.1996535,3.4363182,6.2694345,6.894181
2090-01-03 08:00:00,3.8359623,5.003285,6.750307,7.3967767
2090-01-03 09:00:00,16.727293,12.563019,9.061125,9.718618
2090-01-03 10:00:00,23.99255,16.587326,9.8995285,10.831563
2090-01-03 11:00:00,34.055435,23.210302,12.942515,13.792805
2090-01-03 12:00:00,31.49638,22.2566,13.612858,14.4840555
2090-01-03 13:00:00,32.09715,23.165493,14.960268,15.942774
2090-01-03 14:00:00,31.787333,23.840595,16.480366,17.35369
2090-01-03 15:00:00,29.914211,24.043667,18.465536,19.114803
2090-01-03 16:00:00,26.074495,22.52481,19.346703,20.061731
2090-01-03 17:00:00,14.55189,15.831943,17.648067,18.217072
2090-01-03 18:00:00,9.022358,12.914788,17.085981,17.394552
2090-01-03 19:00:00,7.445002,11.663362,16.165009,16.511713
2090-01-03 20:00:00,6.3874726,10.820719,15.718585,16.230022
2090-01-03 21:00:00,5.647705,9.800697,14.333918,14.849911
2090-01-03 22:00:00,3.7337034,7.828815,11.941357,12.074325
2090-01-03 23:00:00,2.6085272,6.5910225,10.706174,11.069573
2090-01-04 00:00:00,1.3655218,4.9227304,8.725398,9.214374
2090-01-04 01:00:00,1.272661,3.656962,6.2179327,6.4195843
2090-01-04 02:00:00,-0.27440214,2.4150465,5.211323,5.41243
2090-01-04 03:00:00,1.0636482,2.7398725,4.488512,4.6351185
2090-01-04 04:00:00,-0.7326149,1.4903278,3.6871521,3.748336
2090-01-04 05:00:00,-2.6398666,0.018542087,2.524616,2.6029463
2090-01-04 06:00:00,-2.0824068,0.51839536,3.2393756,3.4287941
2090-01-04 07:00:00,0.40226734,1.9751412,3.6853764,3.8359427
2090-01-04 08:00:00,1.5823318,2.5829134,3.913497,4.1523438
2090-01-04 09:00:00,18.522064,11.967411,5.1944375,4.9084773
2090-01-04 10:00:00,25.601278,17.472809,9.375021,9.421357
2090-01-04 11:00:00,25.596352,18.328075,11.270334,11.361957
2090-01-04 12:00:00,21.53147,16.260683,11.434034,11.823343
2090-01-04 13:00:00,18.946674,14.733361,11.030738,11.77259
2090-01-04 14:00:00,19.238426,16.13263,13.751483,14.696754
2090-01-04 15:00:00,16.824854,15.954198,15.604691,16.567043
2090-01-04 16:00:00,13.892225,14.562234,15.729433,16.53301
2090-01-04 17:00:00,9.727007,12.276697,15.385936,16.17059
2090-01-04 18:00:00,5.4628854,9.61278,14.236996,14.904144
2090-01-04 19:00:00,4.1015363,8.436177,13.163202,13.722064
2090-01-04 20:00:00,3.2393591,7.527669,12.379399,12.996455
2090-01-04 21:00:00,1.9836795,6.4603925,11.456002,12.249292
2090-01-04 22:00:00,1.2647393,5.429505,9.985084,10.614295
2090-01-04 23:00:00,-0.8985006,2.8835003,6.723364,7.00034
2090-01-05 00:00:00,-1.4559538,2.0239038,5.7827587,6.2112846
2090-01-05 01:00:00,-1.7034677,1.1553966,4.1429024,4.3774614
2090-01-05 02:00:00,-3.0510495,-0.14901559,3.0231068,3.4443574
2090-01-05 03:00:00,-3.2084785,-0.6060445,2.293311,2.740311
2090-01-05 04:00:00,-3.7402556,-1.299448,1.3327683,1.5892875
2090-01-05 05:00:00,-5.5805845,-2.521257,0.7142925,1.0653698
2090-01-05 06:00:00,-4.8138,-2.0618353,1.1864128,1.7646233
2090-01-05 07:00:00,-5.248979,-2.771949,0.093389206,0.5956388
2090-01-05 08:00:00,-3.291443,-1.3350008,1.2242111,1.9595227
2090-01-05 09:00:00,8.251755,5.68757,3.8452187,4.622122
2090-01-05 10:00:00,10.236635,7.5540886,5.948078,7.1927686
2090-01-05 11:00:00,9.381042,6.899947,5.442836,6.743421
2090-01-05 12:00:00,5.1191077,4.0754514,3.7695265,4.7764726
2090-01-05 13:00:00,6.4603186,5.2565193,4.9759617,6.0643897
2090-01-05 14:00:00,9.077823,7.628427,7.1723924,8.248248
2090-01-05 15:00:00,8.898159,7.912179,7.910305,9.027626
2090-01-05 16:00:00,5.893653,6.4422965,7.926482,8.941198
2090-01-05 17:00:00,-0.1503853,3.2381146,7.582592,8.5829935
2090-01-05 18:00:00,-2.7779512,1.9815829,7.438526,8.128008
2090-01-05 19:00:00,-3.2931118,1.6357441,7.098694,7.604887
2090-01-05 20:00:00,-3.4434032,1.3182037,6.6026015,7.1155787
2090-01-05 21:00:00,-3.3758624,1.2850193,6.452178,7.09163
2090-01-05 22:00:00,-3.6684165,0.54148835,4.958246,5.275484
2090-01-05 23:00:00,-3.665798,0.09759642,3.9754403,4.2309937
2090-01-06 00:00:00,-4.631302,-0.84176284,3.0790415,3.350092
2090-01-06 01:00:00,-5.4444833,-2.1407855,1.1652517,1.250454
2090-01-06 02:00:00,-4.909131,-2.250465,0.43804142,0.51874185
2090-01-06 03:00:00,-5.380544,-2.9216852,-0.28928873,-0.0842941
2090-01-06 04:00:00,-5.9503636,-3.6601012,-1.5304699,-1.6213895
2090-01-06 05:00:00,-6.904954,-4.292088,-1.7801143,-1.7701714
2090-01-06 06:00:00,-7.3055744,-4.7317815,-2.2703478,-2.3624394
2090-01-06 07:00:00,-4.555597,-3.074413,-1.8102152,-2.0152383
2090-01-06 08:00:00,-4.073043,-3.0645196,-2.3210762,-2.538064
2090-01-06 09:00:00,2.4931114,0.5463066,-1.5616337,-1.9172853
2090-01-06 10:00:00,7.9473357,3.7701797,-0.60682476,-1.019333
2090-01-06 11:00:00,16.213417,8.646714,0.9305813,0.67408687
2090-01-06 12:00:00,25.704092,13.416562,0.9031133,0.5074311
2090-01-06 13:00:00,26.632627,14.3626795,1.8936502,1.4968843
2090-01-06 14:00:00,26.345072,14.952317,3.3126872,2.8313284
2090-01-06 15:00:00,20.289013,12.79977,5.0733333,4.6574035
2090-01-06 16:00:00,9.837465,7.6285434,5.2011213,4.969754
2090-01-06 17:00:00,3.2341895,4.4922414,5.519345,5.295945
2090-01-06 18:00:00,-1.238991,2.4276314,5.7134986,5.4315143
2090-01-06 19:00:00,-4.0408473,0.45410663,4.710793,4.5413632
2090-01-06 20:00:00,-4.0098963,0.38924494,4.694482,4.715325
2090-01-06 21:00:00,-4.9602385,-0.42049858,4.167426,4.319037
2090-01-06 22:00:00,-5.0449877,-0.6280609,3.780211,3.9825842
2090-01-06 23:00:00,-5.51048,-1.1479166,3.2304547,3.4634564
2090-01-07 00:00:00,-5.8741918,-1.9899485,1.766947,1.8398217
2090-01-07 01:00:00,-6.9539843,-3.1998723,0.55359846,0.610483
2090-01-07 02:00:00,-7.7025433,-4.027885,-0.3517673,-0.2972211
2090-01-07 03:00:00,-7.324993,-4.140419,-1.0309142,-0.98920095
2090-01-07 04:00:00,-8.180627,-5.1500783,-2.2164702,-2.1032567
2090-01-07 05:00:00,-8.131519,-5.288098,-2.5957556,-2.489577
2090-01-07 06:00:00,-7.4531446,-4.426831,-1.3147368,-0.96260613
2090-01-07 07:00:00,-8.234392,-5.607357,-2.8825593,-2.5913262
2090-01-07 08:00:00,-6.717686,-4.651706,-2.4329243,-2.077728
2090-01-07 09:00:00,11.193755,5.679522,0.16868252,0.18866314
2090-01-07 10:00:00,20.83057,11.091601,1.3820894,1.4630702
2090-01-07 11:00:00,25.992163,14.1453,2.1463437,1.9456631
2090-01-07 12:00:00,29.039614,15.925941,2.83664,2.8060298
2090-01-07 13:00:00,29.308336,16.95985,4.650291,4.8037114
2090-01-07 14:00:00,24.5685,15.554561,6.732094,7.0445986
2090-01-07 15:00:00,20.961954,13.927584,6.9267282,7.0005145
2090-01-07 16:00:00,11.497267,9.138596,6.9190784,7.169757
2090-01-07 17:00:00,4.183306,5.678791,7.20622,7.5243974
2090-01-07 18:00:00,-1.5317985,2.208632,5.629637,5.42413
2090-01-07 19:00:00,-4.390991,0.24963321,4.6450634,4.624273
2090-01-07 20:00:00,-4.6069884,-0.038638175,4.398266,4.3625245
2090-01-07 21:00:00,-4.9949307,-0.5556879,3.8590744,4.037647
2090-01-07 22:00:00,-5.8503456,-1.1916854,3.4154105,3.5592422
2090-01-07 23:00:00,-6.422236,-2.1127267,2.0313082,2.1634972
2090-01-08 00:00:00,-6.2016144,-2.3639486,1.3281354,1.369636
2090-01-08 01:00:00,-5.794896,-2.6069074,0.43094453,0.46017885
2090-01-08 02:00:00,-3.9701438,-1.5031679,0.69004965,0.46978176
2090-01-08 03:00:00,-5.7827964,-3.4977558,-1.6269242,-1.9150338
2090-01-08 04:00:00,-6.419025,-4.099793,-2.2625875,-2.5835106
2090-01-08 05:00:00,-7.419809,-4.7341356,-2.4918535,-2.5855474
2090-01-08 06:00:00,-5.9108143,-4.0307016,-2.6280954,-3.0098238
2090-01-08 07:00:00,-5.4343295,-4.0755453,-3.297674,-3.5858784
2090-01-08 08:00:00,-3.1421347,-2.4295588,-2.0260074,-2.1162465
2090-01-08 09:00:00,11.195134,5.6326194,-0.39286724,-0.71914
2090-01-08 10:00:00,21.38906,11.5821905,1.6209023,1.5746001
2090-01-08 11:00:00,28.61283,15.741422,2.56044,2.205706
2090-01-08 12:00:00,30.392405,17.282438,4.0738597,3.8661547
2090-01-08 13:00:00,33.27246,19.12198,4.935538,4.8909483
2090-01-08 14:00:00,30.77176,18.936092,7.1522517,7.173575
2090-01-08 15:00:00,23.479649,15.703577,7.783232,7.666939
2090-01-08 16:00:00,14.727109,11.604217,8.326889,8.313482
2090-01-08 17:00:00,5.2763357,6.567301,7.746187,7.8259053
2090-01-08 18:00:00,0.21452539,3.7580066,6.687885,6.248653
2090-01-08 19:00:00,-3.6828096,0.9235241,5.0210223,4.7559414
2090-01-08 20:00:00,-3.937173,0.7010451,5.070047,4.963074
2090-01-08 21:00:00,-4.8323383,-0.13652109,4.311867,4.308968
2090-01-08 22:00:00,-5.1329126,-0.6414444,3.6470022,3.6433787
2090-01-08 23:00:00,-5.218555,-1.057472,2.7935758,2.7633486
2090-01-09 00:00:00,-5.44288,-1.7328908,1.7882499,1.7888216
2090-01-09 01:00:00,-4.905431,-1.3434358,2.2495992,2.4777439
2090-01-09 02:00:00,-5.5591984,-2.4946027,0.3425772,0.27994654
2090-01-09 03:00:00,-7.2283387,-3.7987735,-0.6550769,-0.7044853
2090-01-09 04:00:00,-9.059839,-5.308147,-1.8806087,-1.9272298
2090-01-09 05:00:00,-8.252522,-4.6650963,-1.2856699,-1.1157949
2090-01-09 06:00:00,-7.333607,-4.5232553,-1.8650147,-1.8039532
2090-01-09 07:00:00,-5.3217793,-3.431335,-1.6347837,-1.5645324
2090-01-09 08:00:00,-2.4540641,-1.5731604,-0.74858975,-0.6786197
2090-01-09 09:00:00,11.5557375,6.124331,0.47544926,0.32862666
2090-01-09 10:00:00,24.699871,13.693722,2.5770223,2.5876577
2090-01-09 11:00:00,30.518835,17.705278,4.7534547,4.708394
2090-01-09 12:00:00,36.504787,21.634434,6.581597,6.097624
2090-01-09 13:00:00,36.087135,21.86204,7.5234523,7.313672
2090-01-09 14:00:00,37.35537,24.495989,11.310775,10.821381
2090-01-09 15:00:00,27.005505,19.955933,12.462967,12.103489
2090-01-09 16:00:00,20.37428,16.793606,12.622349,12.05574
2090-01-09 17:00:00,12.478861,13.011973,12.855775,12.312522
2090-01-09 18:00:00,5.950096,8.607383,10.36394,9.321299
2090-01-09 19:00:00,3.0280948,6.4014378,9.126597,8.369586
2090-01-09 20:00:00,4.720836,7.48731,9.578966,8.635249
2090-01-09 21:00:00,4.5853834,7.0862255,8.9865675,8.163777
2090-01-09 22:00:00,1.614073,4.4881697,6.9191537,6.301843
2090-01-09 23:00:00,0.03958876,2.713446,4.8832273,4.2015386
2090-01-10 00:00:00,-1.0093606,1.8229846,4.272571,3.809367
2090-01-10 01:00:00,-0.9091808,1.5206821,3.5710561,3.1334422
2090-01-10 02:00:00,-2.6281927,0.044796877,2.2932777,1.8521634
2090-01-10 03:00:00,-1.0250292,0.6609137,1.6645383,0.9940293
2090-01-10 04:00:00,-1.1382478,0.40836173,1.1660842,0.3699186
2090-01-10 05:00:00,-1.0888832,0.20266594,0.6758165,-0.086902656
2090-01-10 06:00:00,0.11347861,1.0615922,1.3961635,0.76273596
2090-01-10 07:00:00,1.9753166,2.018443,1.4396106,0.7760462
2090-01-10 08:00:00,2.2622533,2.1864471,1.5899152,1.1177613
2090-01-10 09:00:00,3.7072453,2.98155,1.8977933,1.5371356
2090-01-10 10:00:00,5.5802493,4.87439,4.182882,4.287263
2090-01-10 11:00:00,5.1492834,5.527371,6.433831,7.160105
2090-01-10 12:00:00,3.811592,4.7908125,6.3528137,6.9001927
2090-01-10 13:00:00,5.21903,6.976817,9.709171,10.837086
2090-01-10 14:00:00,4.8649936,7.2836995,10.807392,12.085981
2090-01-10 15:00:00,4.2804456,7.6182942,12.012028,13.32767
2090-01-10 16:00:00,4.3293867,8.222483,13.187764,14.506552
2090-01-10 17:00:00,3.5247605,7.753348,12.845393,13.871191
2090-01-10 18:00:00,3.066137,6.890828,11.151633,11.586758
2090-01-10 19:00:00,3.7478824,7.8619127,12.529682,13.274348
2090-01-10 20:00:00,3.9067965,7.8532763,12.185631,12.819086
2090-01-10 21:00:00,2.7841737,6.3163896,9.903035,10.183211
2090-01-10 22:00:00,1.7917049,5.108033,8.419495,8.612463
2090-01-10 23:00:00,1.5952419,4.6663256,7.61794,7.792647
2090-01-11 00:00:00,1.3207458,4.1810365,6.998105,7.242487
2090-01-11 01:00:00,0.9940282,3.3555899,5.6341214,5.7870064
2090-01-11 02:00:00,0.8778894,3.1489966,5.57166,5.909369
2090-01-11 03:00:00,0.400994,2.3053186,4.3298483,4.6510754
2090-01-11 04:00:00,0.9264198,2.4990284,4.1886625,4.5102854
2090-01-11 05:00:00,-0.21056128,1.7877548,3.9539616,4.43815
2090-01-11 06:00:00,-0.25596407,1.7204623,3.9323905,4.436543
2090-01-11 07:00:00,-1.2370582,0.52572954,2.564347,2.9366395
2090-01-11 08:00:00,-0.80535805,0.65450495,2.4806345,2.9040291
2090-01-11 09:00:00,0.21505176,1.2473135,2.5608141,2.920559
2090-01-11 10:00:00,1.4463657,1.8635796,2.680807,3.0495949
2090-01-11 11:00:00,3.1528475,2.8716881,2.8884099,3.1424782
2090-01-11 12:00:00,2.4537103,3.0618753,4.020939,4.417084
2090-01-11 13:00:00,1.5140244,2.66485,4.2455597,4.7483773
2090-01-11 14:00:00,3.1789212,3.9771032,5.2085934,5.716805
2090-01-11 15:00:00,1.6782459,3.4705286,5.759957,6.331782
2090-01-11 16:00:00,-0.39054316,2.6650877,6.241467,6.8600755
2090-01-11 17:00:00,-1.1529075,2.5576673,6.7358923,7.2722387
2090-01-11 18:00:00,-2.0063307,2.4298747,7.272504,7.8416815
2090-01-11 19:00:00,-2.3218353,2.4686534,7.732077,8.239307
2090-01-11 20:00:00,-1.526133,2.8817813,7.684172,8.1970415
2090-01-11 21:00:00,-2.0652487,2.3211398,7.0161066,7.421337
2090-01-11 22:00:00,-1.4222207,2.530553,6.717365,7.1978703
2090-01-11 23:00:00,-2.0807252,1.7678775,5.8210907,6.302415
2090-01-12 00:00:00,-2.4402127,1.1307096,4.909797,5.4750285
2090-01-12 01:00:00,-2.9026756,0.19990693,3.5597532,4.106075
2090-01-12 02:00:00,-3.3267424,-0.62457436,2.3845494,2.8855093
2090-01-12 03:00:00,-3.8833568,-1.3205199,1.7115334,2.3125713
2090-01-12 04:00:00,-4.0669665,-1.8494112,0.64281034,1.1157345
2090-01-12 05:00:00,-6.479177,-3.5538144,-0.102311686,0.6230817
2090-01-12 06:00:00,-7.9283037,-4.835757,-1.4663811,-1.003649
2090-01-12 07:00:00,-8.313712,-5.13529,-1.5776485,-1.0207804
2090-01-12 08:00:00,-5.976433,-3.5331419,-0.53417736,0.0025414876
2090-01-12 09:00:00,7.9960246,3.6367042,-0.41974917,-0.26461026
2090-01-12 10:00:00,15.514264,8.43616,1.5710331,1.5403563
2090-01-12 11:00:00,22.337446,12.581403,2.9403791,2.9868512
2090-01-12 12:00:00,30.269176,16.587166,2.7572584,2.5367858
2090-01-12 13:00:00,28.113388,15.539252,2.7982993,2.525855
2090-01-12 14:00:00,26.079826,16.053192,5.674432,5.3052616
2090-01-12 15:00:00,21.12862,13.759321,6.1458974,5.8003736
2090-01-12 16:00:00,13.485209,10.200508,6.4002967,5.886822
2090-01-12 17:00:00,6.3999786,6.826602,6.7059875,6.3006454
2090-01-12 18:00:00,0.9322928,4.184374,6.901369,6.496465
2090-01-12 19:00:00,-3.0726938,1.5703475,5.9362926,5.9008026
2090-01-12 20:00:00,-3.4323385,1.1785417,5.6434584,5.6842656
2090-01-12 21:00:00,-3.6681414,0.7800543,5.1842856,5.378125
2090-01-12 22:00:00,-3.5457735,0.664138,4.8964806,5.1278872
2090-01-12 23:00:00,-3.8188214,-0.09544687,3.543959,3.715739
2090-01-13 00:00:00,-4.66602,-1.1165552,2.3058627,2.376373
2090-01-13 01:00:00,-3.2387848,-0.6787925,1.7325695,1.6704093
2090-01-13 02:00:00,-2.885251,-0.7876628,1.0955148,0.9746788
2090-01-13 03:00:00,-4.4478908,-2.4656723,-0.75186414,-0.8875656
2090-01-13 04:00:00,-5.159908,-3.4874647,-2.3187,-2.6356466
2090-01-13 05:00:00,-5.357249,-3.5834463,-2.2656915,-2.5364966
2090-01-13 06:00:00,-6.800349,-4.6928377,-3.2479684,-3.5991886
2090-01-13 07:00:00,-5.056727,-3.6524978,-2.5194411,-2.4660897
2090-01-13 08:00:00,-3.343398,-2.595795,-2.3643527,-2.5054185
2090-01-13 09:00:00,11.431713,5.7142572,-0.35524258,-0.43129373
2090-01-13 10:00:00,15.204445,8.290421,1.5651332,1.7311456
2090-01-13 11:00:00,19.081505,10.862251,2.764051,2.874493
2090-01-13 12:00:00,24.286997,13.300351,2.449705,2.6003232
2090-01-13 13:00:00,22.36451,13.513042,5.072633,5.627582
2090-01-13 14:00:00,21.387493,13.959292,6.876673,7.379449
2090-01-13 15:00:00,20.850637,14.144956,7.7598286,8.327031
2090-01-13 16:00:00,11.37615,9.215723,7.4918776,8.207695
2090-01-13 17:00:00,3.955661,5.421247,7.2889423,8.000036
2090-01-13 18:00:00,-2.5388722,1.4456838,5.4094725,5.649085
2090-01-13 19:00:00,-4.1227,0.3992426,4.8982906,5.1067147
2090-01-13 20:00:00,-5.032239,-0.371097,4.4044075,4.672833
2090-01-13 21:00:00,-5.5974765,-0.8718254,3.9714282,4.353596
2090-01-13 22:00:00,-7.272527,-2.418203,2.5298445,2.9701746
2090-01-13 23:00:00,-8.397009,-3.429661,1.642212,2.1174514
2090-01-14 00:00:00,-8.064005,-3.661532,1.0155605,1.5628924
2090-01-14 01:00:00,-8.798103,-4.5836844,-0.076247044,0.50350815
2090-01-14 02:00:00,-9.974039,-6.001238,-1.8370925,-1.5150737
2090-01-14 03:00:00,-10.102528,-6.4890637,-2.8347218,-2.5576637
2090-01-14 04:00:00,-9.674439,-6.0531397,-2.2247417,-1.7600367
2090-01-14 05:00:00,-12.301012,-8.128507,-4.0243177,-3.5720792
2090-01-14 06:00:00,-10.6352,-7.18843,-3.674054,-3.169993
2090-01-14 07:00:00,-9.188478,-6.280022,-3.2310104,-2.616323
2090-01-14 08:00:00,-6.218205,-4.8463016,-3.5464306,-3.0990326
2090-01-14 09:00:00,10.032511,4.3170733,-1.6571162,-1.6330754
2090-01-14 10:00:00,23.191233,12.251173,1.0412325,1.0615132
2090-01-14 11:00:00,29.51907,15.926033,1.9237351,1.5335183
2090-01-14 12:00:00,31.488297,17.501644,3.3040438,2.9405289
2090-01-14 13:00:00,37.099358,21.823227,6.1668324,5.7133393
2090-01-14 14:00:00,36.499325,22.945341,8.979738,8.199845
2090-01-14 15:00:00,27.147259,18.616585,9.439678,8.567895
2090-01-14 16:00:00,21.836311,16.504807,10.457627,9.645351
2090-01-14 17:00:00,11.37558,11.099536,9.950357,8.98833
2090-01-14 18:00:00,4.5757957,7.4466615,9.25141,7.981369
2090-01-14 19:00:00,-0.41780493,3.3634138,6.234538,5.30542
2090-01-14 20:00:00,-1.5412403,2.2831805,5.3978305,4.606246
2090-01-14 21:00:00,-1.7770562,1.7427704,4.5383325,3.7355616
2090-01-14 22:00:00,-2.5846355,0.8108964,3.5625863,2.7491708
2090-01-14 23:00:00,-4.2994013,-1.0674853,1.4642249,0.63010603
2090-01-15 00:00:00,-5.208377,-2.1157618,0.27814263,-0.52034247
2090-01-15 01:00:00,-5.405032,-2.973745,-1.1715078,-1.8855335
2090-01-15 02:00:00,-3.049158,-1.4460953,-0.67076576,-1.6979703
2090-01-15 03:00:00,-3.6504197,-1.8094257,-0.75451607,-1.6035484
2090-01-15 04:00:00,-7.3073106,-4.8368454,-3.405686,-4.347005
2090-01-15 05:00:00,-7.3082848,-4.8743014,-3.3261986,-4.110147
2090-01-15 06:00:00,-6.7446003,-4.320546,-2.697679,-3.3923643
2090-01-15 07:00:00,-6.754287,-4.6800632,-3.4120293,-3.9876657
2090-01-15 08:00:00,-3.927659,-3.0386,-2.6983273,-3.0599408
2090-01-15 09:00:00,14.629222,7.90019,0.68371093,0.37266442
2090-01-15 10:00:00,24.850832,14.242759,3.4945695,3.468364
2090-01-15 11:00:00,35.328655,21.151234,6.5513296,6.0712414
2090-01-15 12:00:00,34.921318,22.16443,9.400466,9.102035
2090-01-15 13:00:00,30.155325,20.956438,11.958917,12.183402
2090-01-15 14:00:00,22.65444,17.768667,13.087211,13.406604
2090-01-15 15:00:00,21.190325,18.042921,14.863402,15.219089
2090-01-15 16:00:00,18.695444,17.483383,16.191332,16.491339
2090-01-15 17:00:00,11.614648,13.827221,16.017307,16.461935
2090-01-15 18:00:00,6.0309815,9.238774,11.739497,11.157718
2090-01-15 19:00:00,4.903259,8.475037,11.412444,10.914864
2090-01-15 20:00:00,5.4216347,8.635082,11.370007,10.810783
2090-01-15 21:00:00,4.4296865,7.705047,10.497737,9.961313
2090-01-15 22:00:00,3.996047,6.7197595,8.819276,8.074916
2090-01-15 23:00:00,3.7313576,5.9142146,7.542511,6.7982287
2090-01-16 00:00:00,2.535963,4.425461,5.80621,5.026565
2090-01-16 01:00:00,1.826255,4.0082736,5.879922,5.6166425
2090-01-16 02:00:00,0.2629466,2.3812058,4.1859045,4.041878
2090-01-16 03:00:00,-0.5807575,1.1225698,2.2066176,1.6309586
2090-01-16 04:00:00,-1.4767333,0.49560627,1.8293877,1.3868572
2090-01-16 05:00:00,-2.2867894,0.16620857,2.079609,1.8027861
2090-01-16 06:00:00,-2.010402,-0.14030625,1.209407,0.7306137
2090-01-16 07:00:00,-0.28751323,0.62237966,0.9116423,0.27970713
2090-01-16 08:00:00,2.3947837,2.4422233,2.121561,1.6849005
2090-01-16 09:00:00,10.245857,6.8803544,3.292614,2.807495
2090-01-16 10:00:00,20.899841,13.987007,7.3716297,7.7357664
2090-01-16 11:00:00,25.732542,17.192726,9.029632,9.57046
2090-01-16 12:00:00,30.26389,19.864918,9.873416,10.538443
2090-01-16 13:00:00,32.245625,21.596252,11.436325,12.204391
2090-01-16 14:00:00,34.744785,23.56756,12.781672,13.514996
2090-01-16 15:00:00,29.280586,21.646614,14.474116,15.279589
2090-01-16 16:00:00,19.012476,16.317772,14.079053,14.847266
2090-01-16 17:00:00,11.277853,12.41689,14.072323,14.65721
2090-01-16 18:00:00,5.47063,9.307682,13.414866,13.890505
2090-01-16 19:00:00,3.4894786,8.099694,13.079486,13.598922
2090-01-16 20:00:00,3.7590036,8.091433,12.777119,13.313689
2090-01-16 21:00:00,1.8865815,6.4129705,11.420707,12.009994
2090-01-16 22:00:00,1.328888,5.697592,10.280625,10.758148
2090-01-16 23:00:00,0.025617156,4.2873235,8.796399,9.336442
2090-01-17 00:00:00,0.22178748,3.9003444,7.6216025,7.979456
2090-01-17 01:00:00,-0.5871765,2.724593,6.138482,6.3477225
