datetime,Surface_temperature,Layer1_temperature,Layer2_temperature,Layer3_temperature
2020-01-02 18:00:00,5.444297,8.8948555,12.0835905,11.955767
2020-01-02 19:00:00,3.1627612,7.3989143,11.30361,11.1007805
2020-01-02 20:00:00,3.5229301,7.2978716,10.819949,10.63241
2020-01-02 21:00:00,3.023106,7.089896,11.131581,11.216253
2020-01-02 22:00:00,1.7724237,5.8521795,9.807534,9.84483
2020-01-02 23:00:00,-0.6740901,3.7267997,8.021655,8.212802
2020-01-03 00:00:00,1.1536107,4.3918076,7.710285,7.9881225
2020-01-03 01:00:00,0.747827,3.5397954,6.436908,6.639805
2020-01-03 02:00:00,-0.8949668,2.0234003,5.125045,5.5301313
2020-01-03 03:00:00,-1.1715814,1.3553295,4.0441394,4.352108
2020-01-03 04:00:00,-1.7269095,0.827473,3.5484743,3.8854182
2020-01-03 05:00:00,-2.7413132,0.17039655,3.2263935,3.5783906
2020-01-03 06:00:00,-2.8316643,0.041426692,3.1435933,3.6170495
2020-01-03 07:00:00,-1.3915539,0.7395218,3.246008,3.6436837
2020-01-03 08:00:00,1.0676385,2.2706964,3.8500905,4.293015
2020-01-03 09:00:00,12.64383,8.929752,5.59384,5.9733686
2020-01-03 10:00:00,19.377327,12.595428,6.2155046,6.7946644
2020-01-03 11:00:00,28.418886,18.25142,8.417159,8.948649
2020-01-03 12:00:00,25.31583,17.005836,9.057373,9.629039
2020-01-03 13:00:00,25.467339,17.489481,9.978551,10.633679
2020-01-03 14:00:00,25.314455,18.21135,11.472608,12.039294
2020-01-03 15:00:00,23.403181,18.218628,13.2172,13.61965
2020-01-03 16:00:00,19.91547,16.780119,13.891178,14.365726
2020-01-03 17:00:00,9.462917,10.951005,12.795406,13.186153
2020-01-03 18:00:00,4.7616167,8.547337,12.371288,12.477093
2020-01-03 19:00:00,3.6399622,7.6567326,11.784441,11.913914
2020-01-03 20:00:00,2.854285,7.149733,11.628354,11.909559
2020-01-03 21:00:00,2.1825187,6.360242,10.74882,11.121915
2020-01-03 22:00:00,0.5986648,4.711331,8.717304,8.744918
2020-01-03 23:00:00,-0.21171448,3.7845254,7.72605,7.935723
2020-01-04 00:00:00,-0.78025854,2.6681836,6.122207,6.401048
2020-01-04 01:00:00,-0.85218704,1.5996844,4.0509267,4.1348076
2020-01-04 02:00:00,-2.1262808,0.4656149,3.0105414,3.0397923
2020-01-04 03:00:00,-1.0227708,0.6675481,2.356343,2.4107733
2020-01-04 04:00:00,-2.698267,-0.5308117,1.5120708,1.4670095
2020-01-04 05:00:00,-4.3713737,-1.8268965,0.45929343,0.4530991
2020-01-04 06:00:00,-4.0602984,-1.4772066,1.072024,1.1535496
2020-01-04 07:00:00,-1.7753024,-0.16817582,1.4529514,1.4790237
2020-01-04 08:00:00,-0.81032246,0.2776712,1.5387108,1.6340084
2020-01-04 09:00:00,14.642399,8.856577,2.844291,2.5535994
2020-01-04 10:00:00,20.65947,13.286028,5.7823873,5.6550636
2020-01-04 11:00:00,19.684887,13.373777,7.1428976,7.0869865
2020-01-04 12:00:00,16.342955,11.691896,7.2990613,7.4930553
2020-01-04 13:00:00,14.202063,10.502352,7.095847,7.545618
2020-01-04 14:00:00,14.482032,11.714854,9.369707,9.974207
2020-01-04 15:00:00,12.13293,11.463845,11.141205,11.811145
2020-01-04 16:00:00,9.317594,10.134215,11.29401,11.840236
2020-01-04 17:00:00,5.806949,8.317844,11.155292,11.621615
2020-01-04 18:00:00,2.0127563,5.96238,10.258633,10.6895275
2020-01-04 19:00:00,1.2895155,5.4002547,9.773645,10.059402
2020-01-04 20:00:00,0.6163341,4.7743974,9.283867,9.68075
2020-01-04 21:00:00,-0.38788947,3.9565141,8.637246,9.208651
2020-01-04 22:00:00,-0.99278766,3.0882812,7.3433113,7.769411
2020-01-04 23:00:00,-2.6303768,1.0999838,4.760933,4.9015756
2020-01-05 00:00:00,-2.8576136,0.5223889,4.013209,4.277014
2020-01-05 01:00:00,-3.109262,-0.31744143,2.4525964,2.5251372
2020-01-05 02:00:00,-4.293201,-1.5338712,1.3195244,1.5526458
2020-01-05 03:00:00,-4.395545,-1.9341121,0.64406276,0.91610724
2020-01-05 04:00:00,-4.859441,-2.5952377,-0.3187157,-0.19853705
2020-01-05 05:00:00,-6.247369,-3.5566654,-0.87898344,-0.7166492
2020-01-05 06:00:00,-5.5801044,-3.1589472,-0.42198792,-0.029218918
2020-01-05 07:00:00,-5.748484,-3.6656086,-1.3304468,-1.012157
2020-01-05 08:00:00,-4.129805,-2.4597497,-0.36152145,0.1729549
2020-01-05 09:00:00,6.131856,3.697043,1.7061614,2.182431
2020-01-05 10:00:00,7.8841186,5.224071,3.3005137,4.1306477
2020-01-05 11:00:00,6.882686,4.532404,2.9127433,3.7714467
2020-01-05 12:00:00,3.2868173,2.2144485,1.6066805,2.2174697
2020-01-05 13:00:00,4.678238,3.3770318,2.700558,3.3867376
2020-01-05 14:00:00,6.7130523,5.309022,4.5912623,5.249972
2020-01-05 15:00:00,6.2124968,5.465266,5.3462667,6.079803
2020-01-05 16:00:00,3.5986874,4.2979984,5.6454377,6.3245025
2020-01-05 17:00:00,-1.93765,1.2950274,5.168007,5.8667808
2020-01-05 18:00:00,-4.123799,0.38915637,5.3559117,5.8272815
2020-01-05 19:00:00,-4.3111844,0.3581024,5.315742,5.62161
2020-01-05 20:00:00,-4.3526692,0.19216298,5.0341706,5.340322
2020-01-05 21:00:00,-4.4242134,0.09102274,4.9124,5.3767114
2020-01-05 22:00:00,-4.6048594,-0.5203921,3.5763912,3.7064505
2020-01-05 23:00:00,-4.6129293,-0.8878203,2.7924836,2.9121988
2020-01-06 00:00:00,-5.4039884,-1.7112459,1.9304901,2.0465677
2020-01-06 01:00:00,-5.848607,-2.7318177,0.26037425,0.20354944
2020-01-06 02:00:00,-5.6469526,-3.064308,-0.62685466,-0.66651464
2020-01-06 03:00:00,-5.7822766,-3.537495,-1.2895273,-1.2037215
2020-01-06 04:00:00,-6.3471684,-4.2650204,-2.4097428,-2.5771651
2020-01-06 05:00:00,-7.209025,-4.841223,-2.6152852,-2.6722903
2020-01-06 06:00:00,-7.76401,-5.278034,-2.9165175,-3.045404
2020-01-06 07:00:00,-5.414961,-3.912719,-2.6260962,-2.8369818
2020-01-06 08:00:00,-4.7047396,-3.7059762,-2.9415436,-3.1567864
2020-01-06 09:00:00,1.1700438,-0.5058696,-2.40253,-2.781522
2020-01-06 10:00:00,6.0247397,2.3281562,-1.570008,-1.9509274
2020-01-06 11:00:00,13.415602,6.655238,-0.27559304,-0.5425924
2020-01-06 12:00:00,22.348465,11.191437,-0.16638233,-0.56170654
2020-01-06 13:00:00,22.830963,11.793245,0.5131512,0.10295793
2020-01-06 14:00:00,22.323158,12.049323,1.5054287,1.0324097
2020-01-06 15:00:00,16.461756,9.882497,3.0529904,2.6522603
2020-01-06 16:00:00,7.065625,5.310649,3.3619175,3.127013
2020-01-06 17:00:00,1.281537,2.609635,3.6957002,3.4945126
2020-01-06 18:00:00,-2.706418,0.8547765,4.0884066,3.8571305
2020-01-06 19:00:00,-4.9107757,-0.5667257,3.4813461,3.2836928
2020-01-06 20:00:00,-4.754952,-0.52137315,3.552927,3.5066056
2020-01-06 21:00:00,-5.6918793,-1.3039781,3.029564,3.1099243
2020-01-06 22:00:00,-5.626927,-1.3879913,2.809504,2.9729362
2020-01-06 23:00:00,-6.351585,-2.092811,2.14633,2.332124
2020-01-07 00:00:00,-6.2571363,-2.6144135,0.9009981,0.9301981
2020-01-07 01:00:00,-7.274674,-3.7242126,-0.18763283,-0.1765437
2020-01-07 02:00:00,-7.9920483,-4.492321,-0.97528845,-0.94394463
2020-01-07 03:00:00,-7.62902,-4.6307087,-1.6851375,-1.6797212
2020-01-07 04:00:00,-8.098741,-5.361712,-2.6666503,-2.581554
2020-01-07 05:00:00,-8.094962,-5.5245037,-3.089457,-3.0202637
2020-01-07 06:00:00,-7.717266,-4.9546785,-2.1217718,-1.8534408
2020-01-07 07:00:00,-8.002256,-5.6825323,-3.2743886,-3.0448542
2020-01-07 08:00:00,-6.774529,-4.9205203,-2.9531355,-2.6853378
2020-01-07 09:00:00,9.002115,4.0391974,-0.955113,-1.0091203
2020-01-07 10:00:00,18.071878,9.078789,0.073078796,0.10105084
2020-01-07 11:00:00,22.47455,11.550532,0.5061484,0.2502796
2020-01-07 12:00:00,25.096773,13.131922,1.1690348,1.0669023
2020-01-07 13:00:00,24.96654,13.708465,2.5157745,2.6005404
2020-01-07 14:00:00,20.507116,12.245853,4.21937,4.413592
2020-01-07 15:00:00,17.14573,10.796172,4.5654073,4.595217
2020-01-07 16:00:00,8.677187,6.5875044,4.7309265,4.924406
2020-01-07 17:00:00,2.289821,3.681364,5.2178874,5.5142117
2020-01-07 18:00:00,-2.8394158,0.706636,4.0836163,3.9522283
2020-01-07 19:00:00,-5.0423775,-0.63769394,3.6058576,3.5983908
2020-01-07 20:00:00,-5.211081,-0.83067125,3.4588084,3.3932898
2020-01-07 21:00:00,-5.416459,-1.1905135,3.0810423,3.2391782
2020-01-07 22:00:00,-6.331369,-1.881936,2.5563989,2.653626
2020-01-07 23:00:00,-6.643973,-2.557716,1.4290968,1.5440675
2020-01-08 00:00:00,-6.5562077,-2.8659549,0.75031674,0.7978111
2020-01-08 01:00:00,-6.089691,-3.0874147,-0.14026842,-0.10313612
2020-01-08 02:00:00,-4.7640376,-2.3694057,-0.14285895,-0.31231326
2020-01-08 03:00:00,-6.064203,-3.9626172,-2.1036494,-2.3248365
2020-01-08 04:00:00,-6.7658234,-4.5760117,-2.7216134,-2.9726858
2020-01-08 05:00:00,-7.6065307,-5.1190157,-2.9882424,-3.0738258
2020-01-08 06:00:00,-6.5036674,-4.6009364,-3.0221863,-3.2798696
2020-01-08 07:00:00,-5.8204584,-4.4735203,-3.513934,-3.710327
2020-01-08 08:00:00,-3.8565319,-3.1447356,-2.629247,-2.68917
2020-01-08 09:00:00,9.056509,4.078879,-1.3050373,-1.6128393
2020-01-08 10:00:00,18.551455,9.464253,0.20324583,0.10185797
2020-01-08 11:00:00,25.092663,13.092709,0.8455088,0.46467423
2020-01-08 12:00:00,26.08982,14.104257,2.038415,1.7867535
2020-01-08 13:00:00,28.95907,15.866264,2.7770572,2.6732922
2020-01-08 14:00:00,26.426847,15.41504,4.5232587,4.4964075
2020-01-08 15:00:00,19.319,12.299693,5.2578754,5.122687
2020-01-08 16:00:00,11.254003,8.539743,5.8105025,5.791275
2020-01-08 17:00:00,2.991472,4.256387,5.553055,5.6476054
2020-01-08 18:00:00,-1.6194503,1.8411534,4.909651,4.628236
2020-01-08 19:00:00,-4.5541205,-0.16777647,3.8759496,3.668236
2020-01-08 20:00:00,-4.855695,-0.34185746,4.0072803,3.9407485
2020-01-08 21:00:00,-5.595358,-1.046278,3.3745956,3.399635
2020-01-08 22:00:00,-5.7858124,-1.4457029,2.7886372,2.8250086
2020-01-08 23:00:00,-5.9237967,-1.8717386,1.958052,1.960324
2020-01-09 00:00:00,-5.851468,-2.3379924,1.0716904,1.1046101
2020-01-09 01:00:00,-5.784181,-2.3595436,1.1114538,1.3031424
2020-01-09 02:00:00,-6.26093,-3.2726655,-0.39170426,-0.44384518
2020-01-09 03:00:00,-7.6617007,-4.4222574,-1.379539,-1.4271019
2020-01-09 04:00:00,-9.167349,-5.6568837,-2.3927221,-2.4235356
2020-01-09 05:00:00,-8.604462,-5.23376,-2.1054933,-1.9888664
2020-01-09 06:00:00,-7.581252,-4.9266443,-2.400775,-2.320765
2020-01-09 07:00:00,-5.9745502,-4.1043177,-2.2970455,-2.2259157
2020-01-09 08:00:00,-3.4450457,-2.5550003,-1.7260882,-1.6839925
2020-01-09 09:00:00,8.998303,4.2945776,-0.61930215,-0.7742362
2020-01-09 10:00:00,20.573816,10.753074,0.7385581,0.62476104
2020-01-09 11:00:00,26.512901,14.585086,2.5416725,2.4337177
2020-01-09 12:00:00,31.314524,17.698277,3.9143975,3.478171
2020-01-09 13:00:00,30.737356,17.754465,4.689358,4.4724703
2020-01-09 14:00:00,30.95346,19.428762,7.6783185,7.2847004
2020-01-09 15:00:00,21.182497,15.061382,8.672874,8.37623
2020-01-09 16:00:00,15.168327,12.191326,8.773474,8.3343315
2020-01-09 17:00:00,8.1508,8.979775,9.288874,8.870087
2020-01-09 18:00:00,2.5783648,5.5535216,7.7374234,6.9283376
2020-01-09 19:00:00,0.20762368,3.82956,6.8995194,6.313508
2020-01-09 20:00:00,1.6594256,4.8080835,7.358878,6.6334305
2020-01-09 21:00:00,1.4971633,4.4180923,6.875152,6.303614
2020-01-09 22:00:00,-0.7224348,2.426666,5.067605,4.5599985
2020-01-09 23:00:00,-1.9517417,1.0320766,3.4696717,2.9586804
2020-01-10 00:00:00,-2.8202438,0.1851396,2.729875,2.3218281
2020-01-10 01:00:00,-2.7238405,-0.12740892,2.0743809,1.7196797
2020-01-10 02:00:00,-4.2696476,-1.4783647,0.8827203,0.5052078
2020-01-10 03:00:00,-2.82155,-0.9603079,0.32241082,-0.21282248
2020-01-10 04:00:00,-2.9598331,-1.2441152,-0.2617768,-0.9582773
2020-01-10 05:00:00,-2.8615296,-1.4055662,-0.7002587,-1.3501468
2020-01-10 06:00:00,-1.9835289,-0.77946043,-0.16361894,-0.6781986
2020-01-10 07:00:00,-0.27251947,0.04894319,-0.21309854,-0.77338856
2020-01-10 08:00:00,0.073496714,0.22792235,-0.1605917,-0.60295445
2020-01-10 09:00:00,1.7230743,1.1433153,0.18228191,-0.15811734
2020-01-10 10:00:00,3.2156663,2.5888774,1.8085291,1.7560147
2020-01-10 11:00:00,2.780784,3.0063982,3.5123358,3.9753397
2020-01-10 12:00:00,1.4432557,2.339366,3.5579214,3.8843038
2020-01-10 13:00:00,2.473245,4.0033545,6.211469,7.010286
2020-01-10 14:00:00,2.0077066,4.2540503,7.277456,8.19489
2020-01-10 15:00:00,1.614903,4.63942,8.445146,9.3822975
2020-01-10 16:00:00,1.5125349,5.0969625,9.464693,10.39707
2020-01-10 17:00:00,0.7855812,4.7330766,9.209964,9.904374
2020-01-10 18:00:00,0.5315718,4.2732105,8.232735,8.473794
2020-01-10 19:00:00,1.2683495,5.119646,9.268624,9.699577
2020-01-10 20:00:00,1.4463876,5.1693287,9.007488,9.343294
2020-01-10 21:00:00,0.60398084,4.049799,7.418761,7.5417585
2020-01-10 22:00:00,-0.17159934,3.0949068,6.22774,6.2846446
2020-01-10 23:00:00,-0.35671166,2.700736,5.499738,5.5472307
2020-01-11 00:00:00,-0.64352375,2.2015772,4.851473,4.9527245
2020-01-11 01:00:00,-0.97899956,1.4028802,3.5612853,3.5883121
2020-01-11 02:00:00,-1.1485655,1.1064464,3.325856,3.4854736
2020-01-11 03:00:00,-1.4674116,0.40437862,2.2940996,2.4590125
2020-01-11 04:00:00,-1.1105056,0.43316323,1.9764596,2.1187277
2020-01-11 05:00:00,-1.9580013,-0.1444352,1.6914717,1.971508
2020-01-11 06:00:00,-2.0115201,-0.24732217,1.6019785,1.9089242
2020-01-11 07:00:00,-2.6454382,-1.066322,0.63091445,0.8256298
2020-01-11 08:00:00,-2.364082,-0.9971629,0.5415191,0.806153
2020-01-11 09:00:00,-1.3178235,-0.37253812,0.7458802,0.993327
2020-01-11 10:00:00,-0.09735131,0.2777528,0.88021237,1.1267524
2020-01-11 11:00:00,1.439772,1.1450672,0.9548681,1.0321516
2020-01-11 12:00:00,0.619335,1.1503907,1.8501575,2.0365336
2020-01-11 13:00:00,-0.13776784,0.96745455,2.2900624,2.6231263
2020-01-11 14:00:00,1.369001,2.1946876,3.2534065,3.563741
2020-01-11 15:00:00,-0.17342307,1.5978873,3.674048,4.0379987
2020-01-11 16:00:00,-2.0013533,0.8948055,4.081857,4.51298
2020-01-11 17:00:00,-2.5192854,0.97407335,4.680817,5.0211864
2020-01-11 18:00:00,-3.2555563,0.9126947,5.26293,5.623573
2020-01-11 19:00:00,-3.5352135,0.9836978,5.757453,6.06769
2020-01-11 20:00:00,-2.806224,1.4142566,5.8331904,6.1452484
2020-01-11 21:00:00,-3.2744596,0.9522688,5.3261313,5.56934
2020-01-11 22:00:00,-2.6874425,1.1562334,5.0402703,5.332774
2020-01-11 23:00:00,-3.2695541,0.46097896,4.201724,4.507875
2020-01-12 00:00:00,-3.6151729,-0.16179486,3.301987,3.6657164
2020-01-12 01:00:00,-3.9612634,-0.99315894,2.041879,2.3704627
2020-01-12 02:00:00,-4.3007383,-1.7167014,0.9731846,1.2739894
2020-01-12 03:00:00,-4.838773,-2.43757,0.20117614,0.5843866
2020-01-12 04:00:00,-4.9423947,-2.923307,-0.81843966,-0.57915074
2020-01-12 05:00:00,-6.8085485,-4.276859,-1.447649,-0.97535646
2020-01-12 06:00:00,-8.244483,-5.4153714,-2.491456,-2.2280962
2020-01-12 07:00:00,-8.423084,-5.6310315,-2.6230636,-2.3050957
2020-01-12 08:00:00,-6.3250003,-4.2070084,-1.7261192,-1.4040662
2020-01-12 09:00:00,6.040469,2.1963944,-1.5217134,-1.51418
2020-01-12 10:00:00,13.094627,6.6691494,0.3628042,0.26201534
2020-01-12 11:00:00,18.677917,10.01488,1.4004825,1.3655902
2020-01-12 12:00:00,25.908663,13.575767,1.0641978,0.7970496
2020-01-12 13:00:00,23.76736,12.499643,1.0425198,0.7512919
2020-01-12 14:00:00,21.414082,12.65754,3.566574,3.2744389
2020-01-12 15:00:00,16.993828,10.578151,3.9087653,3.5857012
2020-01-12 16:00:00,9.969284,7.3152137,4.1933,3.702626
2020-01-12 17:00:00,3.5293384,4.3270726,4.5979743,4.209523
2020-01-12 18:00:00,-1.2121115,2.0775611,4.8689814,4.502427
2020-01-12 19:00:00,-4.2229233,0.22266132,4.3620915,4.265866
2020-01-12 20:00:00,-4.497426,-0.01152391,4.279959,4.2192965
2020-01-12 21:00:00,-4.7107196,-0.32165372,3.8955467,3.9851975
2020-01-12 22:00:00,-4.5727005,-0.41203576,3.6371646,3.7544775
2020-01-12 23:00:00,-4.7530103,-1.0611148,2.4314787,2.4779115
2020-01-13 00:00:00,-5.446986,-1.9578892,1.2987933,1.2341722
2020-01-13 01:00:00,-4.228954,-1.6246178,0.7483585,0.5822334
2020-01-13 02:00:00,-3.9506269,-1.8610862,-0.0680319,-0.2651546
2020-01-13 03:00:00,-5.0156007,-3.1924407,-1.6969477,-1.8838466
2020-01-13 04:00:00,-5.619527,-4.086868,-2.998872,-3.3162272
2020-01-13 05:00:00,-5.9835095,-4.2797356,-3.0113897,-3.2662413
2020-01-13 06:00:00,-7.251549,-5.1951737,-3.7300398,-4.065963
2020-01-13 07:00:00,-5.6358685,-4.2562227,-3.1107862,-3.0898523
2020-01-13 08:00:00,-4.1414986,-3.3450055,-2.9760523,-3.1062264
2020-01-13 09:00:00,9.202517,4.131267,-1.3442768,-1.4822971
2020-01-13 10:00:00,12.918391,6.5519657,0.2942947,0.31359532
2020-01-13 11:00:00,16.119356,8.612979,1.1375799,1.0846603
2020-01-13 12:00:00,20.472618,10.559401,0.68704444,0.68816334
2020-01-13 13:00:00,18.797361,10.70699,2.9234564,3.2650666
2020-01-13 14:00:00,17.542377,10.858456,4.4525094,4.7916756
2020-01-13 15:00:00,17.117737,10.97723,5.1029925,5.4962797
2020-01-13 16:00:00,8.4911175,6.615848,5.132288,5.6409917
2020-01-13 17:00:00,1.8024812,3.2407434,5.002608,5.539361
2020-01-13 18:00:00,-3.8085237,0.014699627,3.8475711,4.051946
2020-01-13 19:00:00,-4.9208574,-0.5965468,3.6666765,3.8279521
2020-01-13 20:00:00,-5.454126,-1.031646,3.4665976,3.6316617
2020-01-13 21:00:00,-6.0263176,-1.5317632,3.007899,3.263597
2020-01-13 22:00:00,-7.407757,-2.804821,1.8972201,2.2648077
2020-01-13 23:00:00,-8.514857,-3.7925193,1.0184915,1.4087101
2020-01-14 00:00:00,-7.963692,-3.8848355,0.4197507,0.82652235
2020-01-14 01:00:00,-8.601111,-4.7293644,-0.5890814,-0.15016533
2020-01-14 02:00:00,-9.685165,-5.9998665,-2.1223662,-1.8976412
2020-01-14 03:00:00,-9.610226,-6.323548,-2.9694073,-2.7903583
2020-01-14 04:00:00,-9.35491,-6.1028557,-2.6182077,-2.2718527
2020-01-14 05:00:00,-11.658729,-7.8395524,-4.0476685,-3.6994858
2020-01-14 06:00:00,-10.041716,-6.935682,-3.718865,-3.327888
2020-01-14 07:00:00,-8.850809,-6.2161727,-3.3969007,-2.8631032
2020-01-14 08:00:00,-6.163118,-4.905852,-3.6680844,-3.2927136
2020-01-14 09:00:00,8.420221,3.2862573,-2.1121595,-2.122504
2020-01-14 10:00:00,20.762459,10.435016,-0.1307129,-0.15747592
2020-01-14 11:00:00,26.155403,13.47056,0.44703895,0.07116984
2020-01-14 12:00:00,27.247583,14.495655,1.5695775,1.2559311
2020-01-14 13:00:00,32.25863,18.154554,3.789539,3.450384
2020-01-14 14:00:00,31.04109,18.648878,5.9909406,5.4464626
2020-01-14 15:00:00,21.520943,14.190565,6.4339037,5.8099403
2020-01-14 16:00:00,16.964273,12.347763,7.3021135,6.7531457
2020-01-14 17:00:00,7.577561,7.63594,7.0965977,6.449287
2020-01-14 18:00:00,1.683265,4.624208,6.765578,5.853179
2020-01-14 19:00:00,-2.400388,1.5238631,4.7683883,4.1356955
2020-01-14 20:00:00,-3.0524058,0.9196174,4.3623447,3.8477583
2020-01-14 21:00:00,-3.3556945,0.36758095,3.608699,3.147184
2020-01-14 22:00:00,-3.8892694,-0.34712893,2.7395883,2.217398
2020-01-14 23:00:00,-5.117523,-1.8001555,1.0529653,0.54497325
2020-01-15 00:00:00,-5.765317,-2.6605127,-0.05148942,-0.5716386
2020-01-15 01:00:00,-5.776115,-3.355694,-1.3360783,-1.7890489
2020-01-15 02:00:00,-4.068561,-2.3416162,-1.1492908,-1.8720142
2020-01-15 03:00:00,-4.6051497,-2.7544055,-1.3908838,-1.9596094
2020-01-15 04:00:00,-7.4940677,-5.1934114,-3.6992984,-4.44351
2020-01-15 05:00:00,-7.604775,-5.25575,-3.6005673,-4.1979003
2020-01-15 06:00:00,-7.4799366,-5.0124235,-3.109922,-3.6162825
2020-01-15 07:00:00,-7.1495147,-5.1182847,-3.6725423,-4.146724
2020-01-15 08:00:00,-4.2126517,-3.4025521,-3.0024247,-3.293346
2020-01-15 09:00:00,11.8761,5.912787,-0.45250586,-0.75150007
2020-01-15 10:00:00,21.364809,11.52982,1.4964198,1.3441143
2020-01-15 11:00:00,30.284454,17.275919,3.8856719,3.4316983
2020-01-15 12:00:00,29.109455,17.621113,6.0892935,5.8113437
2020-01-15 13:00:00,24.369877,16.099134,8.021794,8.188719
2020-01-15 14:00:00,17.48086,13.09998,8.964702,9.246931
2020-01-15 15:00:00,16.052782,13.240281,10.523928,10.862272
2020-01-15 16:00:00,13.501676,12.5340605,11.607046,11.847174
2020-01-15 17:00:00,7.40504,9.443142,11.564012,11.898169
2020-01-15 18:00:00,2.6555724,5.9418044,8.738009,8.346245
2020-01-15 19:00:00,1.961308,5.5752583,8.802747,8.465493
2020-01-15 20:00:00,2.4507008,5.782939,8.79509,8.420864
2020-01-15 21:00:00,1.5590515,4.9399304,8.024855,7.6924076
2020-01-15 22:00:00,1.3012156,4.195726,6.6524124,6.1632357
2020-01-15 23:00:00,1.235075,3.5859258,5.4988217,4.9651284
2020-01-16 00:00:00,0.21008514,2.226101,3.8357382,3.2506309
2020-01-16 01:00:00,-0.38727576,1.7768855,3.6495428,3.4713526
2020-01-16 02:00:00,-1.5303221,0.49727833,2.335122,2.221358
2020-01-16 03:00:00,-2.3951747,-0.61658216,0.6705171,0.21136536
2020-01-16 04:00:00,-3.1147592,-1.1796285,0.28365275,-0.04739106
2020-01-16 05:00:00,-3.87777,-1.4792467,0.44843847,0.23235272
2020-01-16 06:00:00,-3.6596212,-1.73977,-0.25076264,-0.60830337
2020-01-16 07:00:00,-2.2273123,-1.1446835,-0.5624906,-1.0772718
2020-01-16 08:00:00,0.09799562,0.37999213,0.362598,0.0037872766
2020-01-16 09:00:00,7.278282,4.435799,1.3507656,0.8925421
2020-01-16 10:00:00,16.683067,10.423269,4.3083863,4.4749446
2020-01-16 11:00:00,21.083832,13.20347,5.562543,5.857153
2020-01-16 12:00:00,25.00957,15.51366,6.305304,6.6998734
2020-01-16 13:00:00,26.471958,16.91733,7.716847,8.212836
2020-01-16 14:00:00,28.61135,18.517712,8.737441,9.21658
2020-01-16 15:00:00,23.851284,16.883097,10.260659,10.79239
2020-01-16 16:00:00,14.375578,12.060147,10.087188,10.640439
2020-01-16 17:00:00,7.2609363,8.540822,10.168035,10.5209875
