datetime,Surface_temperature,Layer1_temperature,Layer2_temperature,Layer3_temperature
2050-01-07 02:00:00,-6.0368624,-2.6637752,0.7633453,0.8074467
2050-01-07 03:00:00,-5.65373,-2.7943232,0.043298542,0.05837584
2050-01-07 04:00:00,-6.0445895,-3.4586332,-0.86106724,-0.75838137
2050-01-07 05:00:00,-5.9634466,-3.5818577,-1.2815814,-1.2028021
2050-01-07 06:00:00,-5.6520524,-3.0542095,-0.3740989,-0.10893148
2050-01-07 07:00:00,-5.924478,-3.7810473,-1.4844124,-1.2814486
2050-01-07 08:00:00,-5.1609516,-3.3211277,-1.2824373,-1.0370572
2050-01-07 09:00:00,8.051541,4.2993684,0.6267887,0.59003884
2050-01-07 10:00:00,15.931351,8.727257,1.5855718,1.6625891
2050-01-07 11:00:00,19.766752,11.016903,2.223442,2.0051098
2050-01-07 12:00:00,21.50575,12.128522,2.8057082,2.7534695
2050-01-07 13:00:00,21.376265,12.7064,4.136546,4.238097
2050-01-07 14:00:00,17.913006,11.709339,5.7520995,5.9352946
2050-01-07 15:00:00,15.418713,10.739311,6.132309,6.1583953
2050-01-07 16:00:00,8.190866,7.207785,6.403453,6.583722
2050-01-07 17:00:00,2.9685302,4.933419,6.9566045,7.1927023
2050-01-07 18:00:00,-1.2695857,2.4101553,5.899086,5.740273
2050-01-07 19:00:00,-3.037069,1.2671162,5.478369,5.455042
2050-01-07 20:00:00,-3.091394,1.1178662,5.289112,5.239227
2050-01-07 21:00:00,-3.3874075,0.75581884,4.941236,5.0706663
2050-01-07 22:00:00,-4.4105887,-0.011694069,4.3491015,4.4488487
2050-01-07 23:00:00,-4.782054,-0.7209293,3.213399,3.3231196
2050-01-08 00:00:00,-4.6288886,-0.9958103,2.5478387,2.607692
2050-01-08 01:00:00,-4.122388,-1.1828598,1.6876129,1.7181988
2050-01-08 02:00:00,-2.8934894,-0.56392497,1.5789427,1.4208144
2050-01-08 03:00:00,-4.0807548,-2.0609794,-0.258322,-0.4600034
2050-01-08 04:00:00,-4.7268686,-2.666272,-0.9404658,-1.1615838
2050-01-08 05:00:00,-5.38607,-3.125992,-1.2082577,-1.3313706
2050-01-08 06:00:00,-4.5433073,-2.7778926,-1.3549551,-1.69116
2050-01-08 07:00:00,-4.025956,-2.7384226,-1.815228,-2.0965962
2050-01-08 08:00:00,-2.6320608,-1.7604461,-1.027116,-1.1161513
2050-01-08 09:00:00,8.198789,4.3959556,0.34154764,0.04062013
2050-01-08 10:00:00,16.149164,9.036753,1.8382609,1.7760978
2050-01-08 11:00:00,22.508244,12.615938,2.5209007,2.1778822
2050-01-08 12:00:00,22.823874,13.246482,3.6496785,3.4419892
2050-01-08 13:00:00,25.121061,14.738371,4.390564,4.317967
2050-01-08 14:00:00,23.131504,14.590133,6.169403,6.1664777
2050-01-08 15:00:00,17.264572,12.110432,6.8627696,6.723774
2050-01-08 16:00:00,10.555069,8.992235,7.387741,7.3775616
2050-01-08 17:00:00,3.7361517,5.528043,7.3005753,7.3319817
2050-01-08 18:00:00,0.06319219,3.597269,6.724664,6.444333
2050-01-08 19:00:00,-2.5164766,1.7234418,5.678923,5.4630117
2050-01-08 20:00:00,-2.8764927,1.4952034,5.7704535,5.7452292
2050-01-08 21:00:00,-3.4661045,0.9370413,5.2164817,5.2174063
2050-01-08 22:00:00,-3.8748345,0.40591007,4.5796895,4.628451
2050-01-08 23:00:00,-3.901345,0.052955814,3.803676,3.7789097
2050-01-09 00:00:00,-3.9479187,-0.48132855,2.8767767,2.9226642
2050-01-09 01:00:00,-3.8027837,-0.5070399,2.8302114,2.9990451
2050-01-09 02:00:00,-4.235508,-1.3915958,1.3407613,1.3048706
2050-01-09 03:00:00,-5.647444,-2.5595112,0.36231825,0.3178961
2050-01-09 04:00:00,-7.3104515,-3.877333,-0.64760476,-0.6482829
2050-01-09 05:00:00,-6.5380206,-3.3486621,-0.36882985,-0.2655418
2050-01-09 06:00:00,-5.6685205,-3.1452963,-0.74820006,-0.6954392
2050-01-09 07:00:00,-4.3198094,-2.4904215,-0.675981,-0.6521879
2050-01-09 08:00:00,-2.2558365,-1.1853132,-0.09641719,-0.06937583
2050-01-09 09:00:00,8.126422,4.598729,1.0036479,0.8542623
2050-01-09 10:00:00,17.784842,10.143078,2.425105,2.3637214
2050-01-09 11:00:00,23.82987,14.016349,4.1459894,4.070124
2050-01-09 12:00:00,27.759945,16.67757,5.4551272,5.0798864
2050-01-09 13:00:00,27.00644,16.675098,6.2710414,6.106775
2050-01-09 14:00:00,27.485516,18.493387,9.2696905,8.968559
2050-01-09 15:00:00,19.57939,14.971858,10.078851,9.797685
2050-01-09 16:00:00,14.309155,12.492437,10.212019,9.809937
2050-01-09 17:00:00,8.632923,9.992383,10.779221,10.359182
2050-01-09 18:00:00,4.2947645,7.2216115,9.352231,8.58105
2050-01-09 19:00:00,2.133152,5.623267,8.570327,8.012807
2050-01-09 20:00:00,3.3707693,6.493247,9.033228,8.361429
2050-01-09 21:00:00,3.257164,6.18427,8.646402,8.095818
2050-01-09 22:00:00,1.1486638,4.229327,6.844982,6.3668427
2050-01-09 23:00:00,-0.17330076,2.8109536,5.278744,4.801529
2050-01-10 00:00:00,-1.0308388,1.9558022,4.5005035,4.150379
2050-01-10 01:00:00,-0.7657278,1.7707181,3.9638832,3.6192217
2050-01-10 02:00:00,-2.3212128,0.33116353,2.549672,2.2365596
2050-01-10 03:00:00,-0.8472314,0.8738117,2.1031406,1.6137705
2050-01-10 04:00:00,-1.0424495,0.5286396,1.4285835,0.8027572
2050-01-10 05:00:00,-0.87819296,0.4092108,1.0469745,0.45570415
2050-01-10 06:00:00,-0.1468602,0.9467438,1.509788,1.0410589
2050-01-10 07:00:00,1.5090184,1.7844819,1.5261978,0.95660335
2050-01-10 08:00:00,1.4766022,1.6914936,1.488282,1.0716293
2050-01-10 09:00:00,2.92114,2.5512307,1.8888367,1.5404834
2050-01-10 10:00:00,4.068727,3.8309247,3.4825532,3.4368982
2050-01-10 11:00:00,3.9098718,4.34819,5.1292906,5.575811
2050-01-10 12:00:00,2.5958376,3.6745334,5.0887165,5.428985
2050-01-10 13:00:00,3.683821,5.3573036,7.7250915,8.5257015
2050-01-10 14:00:00,3.3019092,5.6361284,8.73601,9.637924
2050-01-10 15:00:00,3.2581358,6.1417375,9.815434,10.716061
2050-01-10 16:00:00,3.0722284,6.601044,10.895908,11.833152
2050-01-10 17:00:00,2.5752525,6.3957705,10.743984,11.46398
2050-01-10 18:00:00,2.2535605,5.9010878,9.778819,10.0810795
2050-01-10 19:00:00,3.1089387,6.8378634,10.857413,11.325089
2050-01-10 20:00:00,3.2261412,6.808315,10.52007,10.895457
2050-01-10 21:00:00,2.5117002,5.8072853,9.049163,9.216558
2050-01-10 22:00:00,1.676717,4.812124,7.8821025,8.045916
2050-01-10 23:00:00,1.5573502,4.4016976,7.0685363,7.1688375
2050-01-11 00:00:00,1.2199327,3.9021847,6.4774685,6.673639
2050-01-11 01:00:00,0.9186554,3.130991,5.2104926,5.3484344
2050-01-11 02:00:00,0.7226554,2.7822664,4.901384,5.152019
2050-01-11 03:00:00,0.45133066,2.1156158,3.8702257,4.120127
2050-01-11 04:00:00,0.7941449,2.1348195,3.5635445,3.805517
2050-01-11 05:00:00,0.030015908,1.6417865,3.3437624,3.7066936
2050-01-11 06:00:00,-0.0066702017,1.5419276,3.2407198,3.63866
2050-01-11 07:00:00,-0.8112551,0.6549494,2.3145046,2.6028788
2050-01-11 08:00:00,-0.5696907,0.7067923,2.2497108,2.6102421
2050-01-11 09:00:00,0.29551134,1.1720027,2.2364001,2.5456512
2050-01-11 10:00:00,1.2236806,1.6663362,2.3902173,2.7070022
2050-01-11 11:00:00,2.494164,2.4231377,2.5161707,2.6768548
2050-01-11 12:00:00,1.8609295,2.5279226,3.436213,3.6929724
2050-01-11 13:00:00,1.1182984,2.3458493,3.885957,4.290635
2050-01-11 14:00:00,2.4441724,3.4224067,4.75795,5.173572
2050-01-11 15:00:00,1.2535546,3.0690114,5.316396,5.7927485
2050-01-11 16:00:00,-0.16650388,2.667048,5.9038167,6.412093
2050-01-11 17:00:00,-0.6379696,2.7729025,6.5095162,6.9266148
2050-01-11 18:00:00,-1.2519231,2.7902274,7.0883465,7.5153747
2050-01-11 19:00:00,-1.5107155,2.8563375,7.5554657,7.9316463
2050-01-11 20:00:00,-0.76099926,3.2801924,7.6001215,7.989539
2050-01-11 21:00:00,-1.3635517,2.7403622,7.040035,7.350736
2050-01-11 22:00:00,-0.64784604,2.9969406,6.756784,7.1215367
2050-01-11 23:00:00,-1.2028706,2.3289185,5.9532957,6.319098
2050-01-12 00:00:00,-1.519976,1.7328665,5.0775795,5.5072827
2050-01-12 01:00:00,-1.8991947,0.8601574,3.758927,4.153
2050-01-12 02:00:00,-2.1828094,0.15788816,2.6989696,3.0655766
2050-01-12 03:00:00,-2.7723205,-0.59128577,1.9380275,2.3842409
2050-01-12 04:00:00,-2.7996216,-1.0001701,1.0025214,1.3383131
2050-01-12 05:00:00,-4.632728,-2.2925427,0.4595944,1.0199254
2050-01-12 06:00:00,-6.016957,-3.400602,-0.5849511,-0.24616635
2050-01-12 07:00:00,-6.281349,-3.6755214,-0.7728803,-0.36991978
2050-01-12 08:00:00,-4.3053575,-2.3211293,0.14043292,0.5519278
2050-01-12 09:00:00,5.4216323,2.6004136,0.067260124,0.16891885
2050-01-12 10:00:00,11.782047,6.7145853,1.8395156,1.8394283
2050-01-12 11:00:00,16.679796,9.820325,3.0855515,3.0936062
2050-01-12 12:00:00,22.748617,12.723912,2.6672702,2.488138
2050-01-12 13:00:00,20.672956,11.664053,2.6706789,2.461373
2050-01-12 14:00:00,18.937988,12.156551,5.2164598,4.974834
2050-01-12 15:00:00,15.532853,10.699668,5.736533,5.473637
2050-01-12 16:00:00,9.498659,7.9450006,6.0493693,5.6783223
2050-01-12 17:00:00,4.3823028,5.653172,6.5461593,6.241987
2050-01-12 18:00:00,0.5645974,3.8859313,6.8576393,6.5715766
2050-01-12 19:00:00,-2.1119509,2.1996152,6.416193,6.423992
2050-01-12 20:00:00,-2.4473329,1.8856378,6.2082157,6.243279
2050-01-12 21:00:00,-2.5154152,1.6608616,5.850373,5.9957232
2050-01-12 22:00:00,-2.486987,1.5335898,5.6169586,5.8351507
2050-01-12 23:00:00,-2.5083978,0.9985589,4.423889,4.553937
2050-01-13 00:00:00,-3.3660014,-0.01550354,3.2671127,3.3149958
2050-01-13 01:00:00,-2.2534208,0.1963718,2.5627933,2.5197175
2050-01-13 02:00:00,-1.8623426,0.069263265,1.9050274,1.8091512
2050-01-13 03:00:00,-2.977948,-1.2661073,0.29216433,0.16614692
2050-01-13 04:00:00,-3.6169703,-2.166674,-1.0135666,-1.2570273
2050-01-13 05:00:00,-3.8518362,-2.2430248,-0.92111903,-1.0990752
2050-01-13 06:00:00,-5.133502,-3.2352948,-1.8312944,-2.185946
2050-01-13 07:00:00,-3.8727467,-2.4996693,-1.2365224,-1.2093683
2050-01-13 08:00:00,-2.577107,-1.7030627,-1.1232777,-1.2449132
2050-01-13 09:00:00,8.414103,4.4086432,0.21396433,0.09374299
2050-01-13 10:00:00,11.804808,6.7609034,1.9333127,1.9907198
2050-01-13 11:00:00,14.463102,8.598426,2.9360025,2.9428875
2050-01-13 12:00:00,17.855625,10.04142,2.4387202,2.4840775
2050-01-13 13:00:00,16.48051,10.241561,4.4656744,4.8655615
2050-01-13 14:00:00,15.495077,10.519857,5.889504,6.2635884
2050-01-13 15:00:00,15.457553,10.875576,6.602978,6.97852
2050-01-13 16:00:00,8.068031,7.2316456,6.7993298,7.3178034
2050-01-13 17:00:00,2.4912722,4.534251,6.906595,7.3998213
2050-01-13 18:00:00,-2.0764704,1.8191735,5.8404093,6.0184813
2050-01-13 19:00:00,-2.7963543,1.4309772,5.702764,5.825152
2050-01-13 20:00:00,-3.3265436,0.9545711,5.425927,5.6079106
2050-01-13 21:00:00,-3.9052436,0.46019414,4.924065,5.165689
2050-01-13 22:00:00,-5.2539477,-0.7556487,3.856878,4.186762
2050-01-13 23:00:00,-6.330253,-1.7011684,3.038675,3.4344418
2050-01-14 00:00:00,-6.0439825,-2.0168092,2.203591,2.5813577
2050-01-14 01:00:00,-6.540443,-2.7744598,1.2609222,1.6786939
2050-01-14 02:00:00,-7.6803265,-4.110353,-0.33194286,-0.12550066
2050-01-14 03:00:00,-7.498152,-4.3747535,-1.1630676,-0.99208164
2050-01-14 04:00:00,-7.332917,-4.2149763,-0.846925,-0.49082604
2050-01-14 05:00:00,-9.466768,-5.7850165,-2.120621,-1.815012
2050-01-14 06:00:00,-7.974532,-5.0250793,-1.990043,-1.7228813
2050-01-14 07:00:00,-7.310456,-4.627241,-1.7206872,-1.2766869
2050-01-14 08:00:00,-4.9447074,-3.476703,-1.9695643,-1.6796807
2050-01-14 09:00:00,7.345255,3.4892356,-0.5126911,-0.57395977
2050-01-14 10:00:00,17.526503,9.592998,1.5063688,1.4790943
2050-01-14 11:00:00,23.575989,13.047212,2.2416754,1.8908429
2050-01-14 12:00:00,23.717741,13.515329,3.211644,2.9416935
2050-01-14 13:00:00,28.1943,16.899035,5.3925896,5.114761
2050-01-14 14:00:00,27.38338,17.63279,7.6553516,7.204453
2050-01-14 15:00:00,19.40664,13.974264,8.130503,7.5693455
2050-01-14 16:00:00,15.160029,12.213169,8.777982,8.272274
2050-01-14 17:00:00,7.874087,8.607941,8.716705,8.059854
2050-01-14 18:00:00,2.9695785,6.118431,8.485205,7.623051
2050-01-14 19:00:00,-0.40937215,3.3953984,6.5811677,5.976836
2050-01-14 20:00:00,-1.2018921,2.7152152,6.1564126,5.661154
2050-01-14 21:00:00,-1.4755408,2.2218938,5.5010347,5.0722666
2050-01-14 22:00:00,-2.0266974,1.5235505,4.6230755,4.1385465
2050-01-14 23:00:00,-3.2476304,0.10700203,2.9807434,2.5110211
2050-01-15 00:00:00,-3.8217483,-0.72349215,1.8996046,1.4391214
2050-01-15 01:00:00,-3.8164454,-1.4005605,0.60948503,0.19638313
2050-01-15 02:00:00,-2.1489604,-0.46549338,0.6581519,-0.033071313
2050-01-15 03:00:00,-2.6273148,-0.84810734,0.39818025,-0.17572683
2050-01-15 04:00:00,-5.4498277,-3.2292194,-1.8456056,-2.592113
2050-01-15 05:00:00,-5.475823,-3.2562902,-1.7385526,-2.358892
2050-01-15 06:00:00,-5.75387,-3.2634733,-1.3608443,-1.8968505
2050-01-15 07:00:00,-5.62953,-3.495997,-1.9025233,-2.4388587
2050-01-15 08:00:00,-3.2245293,-2.1441417,-1.4399608,-1.7788339
2050-01-15 09:00:00,10.73279,6.0758095,1.1764039,0.87082404
2050-01-15 10:00:00,18.822346,11.015599,3.0717642,2.9621234
2050-01-15 11:00:00,27.491318,16.67805,5.5597644,5.1346693
2050-01-15 12:00:00,25.830742,16.713696,7.5922785,7.3598046
2050-01-15 13:00:00,21.944204,15.501224,9.262446,9.461115
2050-01-15 14:00:00,16.379332,13.292975,10.327723,10.655268
2050-01-15 15:00:00,15.255057,13.476726,11.748031,12.102948
2050-01-15 16:00:00,13.141207,12.999618,12.847404,13.09798
2050-01-15 17:00:00,7.994122,10.455513,12.955607,13.287044
2050-01-15 18:00:00,4.3801622,7.600886,10.295716,9.931761
2050-01-15 19:00:00,3.763173,7.2557454,10.322295,10.025046
2050-01-15 20:00:00,4.086702,7.3669558,10.315667,9.96378
2050-01-15 21:00:00,3.3204086,6.632586,9.625523,9.313876
2050-01-15 22:00:00,2.9247043,5.8279924,8.296899,7.8473773
2050-01-15 23:00:00,2.8211873,5.216636,7.213021,6.7318454
2050-01-16 00:00:00,1.8126,3.8859468,5.5776334,5.0507855
2050-01-16 01:00:00,1.2893474,3.4475207,5.324175,5.1792345
2050-01-16 02:00:00,0.11108485,2.129548,3.9688764,3.8932486
2050-01-16 03:00:00,-0.61842644,1.1129957,2.378003,1.9775276
2050-01-16 04:00:00,-1.3353704,0.52394986,1.9286941,1.6426973
2050-01-16 05:00:00,-2.0171857,0.24340852,2.0748131,1.8958671
2050-01-16 06:00:00,-1.8766091,-0.019432817,1.4320451,1.1092914
2050-01-16 07:00:00,-0.67670006,0.43619484,1.092756,0.5957948
2050-01-16 08:00:00,1.4033304,1.833722,1.9860128,1.655973
2050-01-16 09:00:00,7.279226,5.1658072,2.8711498,2.4637997
2050-01-16 10:00:00,15.1224785,10.3563175,5.756218,5.9617124
2050-01-16 11:00:00,18.61219,12.682539,6.9662337,7.2854476
2050-01-16 12:00:00,22.34121,14.826148,7.593619,8.037625
2050-01-16 13:00:00,23.43287,16.00898,8.917672,9.42767
2050-01-16 14:00:00,25.587547,17.620502,9.918463,10.413958
2050-01-16 15:00:00,21.242258,16.177692,11.421399,11.970631
2050-01-16 16:00:00,13.561056,12.370298,11.528383,12.057592
2050-01-16 17:00:00,7.6386366,9.491731,11.679062,12.061148
2050-01-16 18:00:00,3.6146967,7.418979,11.382074,11.701232
2050-01-16 19:00:00,2.4623616,6.7444153,11.248956,11.617414
2050-01-16 20:00:00,2.729281,6.889807,11.258666,11.654448
2050-01-16 21:00:00,1.231539,5.5734005,10.153982,10.593369
2050-01-16 22:00:00,0.794739,4.965166,9.100055,9.376813
2050-01-16 23:00:00,-0.13978812,3.9258056,8.039511,8.420946
